Fecha-hora,PARQUE,Potencia posible,Potencia real,Temperatura ambiente,Irradiancia panel [kWh/m2],Irradiancia horizontal [kWh/m2]
2025-09-03 17:40:00,SIERRAS ULL,7.14,61.157,15,841,386.00
2025-09-03 17:50:00,SIERRAS ULL,1.948,59.185,15,820,352.00
2025-09-03 18:00:00,SIERRAS ULL,61.813,55.722,15,771,317.00
2025-09-03 18:10:00,SIERRAS ULL,54.143,48.986,15,765,282.00
2025-09-03 18:20:00,SIERRAS ULL,38.237,33.885,15,677,246.00
2025-09-03 18:30:00,SIERRAS ULL,11.39,9.897,15,575,207.00
2025-09-03 18:40:00,SIERRAS ULL,19.617,18.867,14,164,88.00
2025-09-03 18:50:00,SIERRAS ULL,12.998,14.538,14,115,53.00
2025-09-03 19:00:00,SIERRAS ULL,4.27,5.47,14,272,100.00
2025-09-03 19:10:00,SIERRAS ULL,1.286,1.015,14,177,50.00
2025-09-03 19:20:00,SIERRAS ULL,0.558,0.267,13,23,17.00
2025-09-03 19:30:00,SIERRAS ULL,0.197,0,13,12,9.00
2025-09-03 19:40:00,SIERRAS ULL,0,0,13,4,2.00
2025-09-03 19:50:00,SIERRAS ULL,0,0,12,1,2.00
2025-09-03 20:00:00,SIERRAS ULL,0.07,0.01,12,0,2.00
2025-09-03 20:10:00,SIERRAS ULL,0.001,0,12,0,2.00
2025-09-03 20:20:00,SIERRAS ULL,0,0,12,0,2.00
2025-09-03 20:30:00,SIERRAS ULL,0,0,12,0,2.00
2025-09-03 20:40:00,SIERRAS ULL,0,0,11,0,2.00
2025-09-03 20:50:00,SIERRAS ULL,0,0,11,0,2.00
2025-09-03 21:00:00,SIERRAS ULL,0.07,0.01,11,0,0.00
2025-09-03 21:10:00,SIERRAS ULL,0.001,0,10,0,0.00
2025-09-03 21:20:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-03 21:30:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-03 21:40:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-03 21:50:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-03 22:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 22:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 22:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 22:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 22:40:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 22:50:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 23:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 23:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 23:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 23:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 23:40:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-03 23:50:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 00:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 00:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 00:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 00:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 00:40:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 00:50:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 01:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 01:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 01:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 01:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 01:40:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 01:50:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 02:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 02:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 02:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 02:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 02:40:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 02:50:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 03:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 03:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 03:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 03:30:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 03:40:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 03:50:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 04:00:00,SIERRAS ULL,0,0,11,0,0.00
2025-09-04 04:10:00,SIERRAS ULL,0,0,11,0,0.00
2025-09-04 04:20:00,SIERRAS ULL,0,0,11,0,0.00
2025-09-04 04:30:00,SIERRAS ULL,0,0,11,0,0.00
2025-09-04 04:40:00,SIERRAS ULL,0,0,11,0,0.00
2025-09-04 04:50:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 05:00:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 05:10:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 05:20:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 05:30:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 05:40:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 05:50:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-04 06:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 06:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 06:20:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-04 06:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-04 06:40:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-04 06:50:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-04 07:00:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-04 07:10:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-04 07:20:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-04 07:30:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-04 07:40:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-04 07:50:00,SIERRAS ULL,0.067,0,6,0,0.00
2025-09-04 08:00:00,SIERRAS ULL,0.391,0.141,6,1,0.00
2025-09-04 08:10:00,SIERRAS ULL,0.933,0.718,5,3,2.00
2025-09-04 08:20:00,SIERRAS ULL,1.431,1.246,6,10,8.00
2025-09-04 08:30:00,SIERRAS ULL,1.849,1.621,6,18,16.00
2025-09-04 08:40:00,SIERRAS ULL,4.21,3.376,6,20,18.00
2025-09-04 08:50:00,SIERRAS ULL,6.823,5.724,6,37,36.00
2025-09-04 09:00:00,SIERRAS ULL,7.635,6.389,6,58,56.00
2025-09-04 09:10:00,SIERRAS ULL,7.473,7.1,6,81,77.00
2025-09-04 09:20:00,SIERRAS ULL,9.165,7.868,6,84,84.00
2025-09-04 09:30:00,SIERRAS ULL,9.591,7.983,6,99,102.00
2025-09-04 09:40:00,SIERRAS ULL,8.262,7.338,7,96,106.00
2025-09-04 09:50:00,SIERRAS ULL,8.848,8.319,7,93,113.00
2025-09-04 10:00:00,SIERRAS ULL,9.775,9.81,7,85,112.00
2025-09-04 10:10:00,SIERRAS ULL,11.712,11.753,7,110,139.00
2025-09-04 10:20:00,SIERRAS ULL,13.577,13.678,7,123,155.00
2025-09-04 10:30:00,SIERRAS ULL,14.231,14.562,7,148,185.00
2025-09-04 10:40:00,SIERRAS ULL,13.805,14.573,8,175,212.00
2025-09-04 10:50:00,SIERRAS ULL,16.358,15.82,8,168,210.00
2025-09-04 11:00:00,SIERRAS ULL,21.294,20.451,8,172,215.00
2025-09-04 11:10:00,SIERRAS ULL,27.846,26.636,8,210,249.00
2025-09-04 11:20:00,SIERRAS ULL,35.33,33.424,8,296,322.00
2025-09-04 11:30:00,SIERRAS ULL,39.337,37.234,9,347,356.00
2025-09-04 11:40:00,SIERRAS ULL,41.676,39.49,9,476,457.00
2025-09-04 11:50:00,SIERRAS ULL,65.466,61.276,9,436,414.00
2025-09-04 12:00:00,SIERRAS ULL,67.057,62.51,10,843,696.00
2025-09-04 12:10:00,SIERRAS ULL,72.282,68.413,10,720,660.00
2025-09-04 12:20:00,SIERRAS ULL,70.196,66.566,10,909,732.00
2025-09-04 12:30:00,SIERRAS ULL,65.543,65.302,11,898,784.00
2025-09-04 12:40:00,SIERRAS ULL,66.505,65.247,11,859,783.00
2025-09-04 12:50:00,SIERRAS ULL,68.224,65.138,11,856,797.00
2025-09-04 13:00:00,SIERRAS ULL,68.121,64.925,11,852,809.00
2025-09-04 13:10:00,SIERRAS ULL,67.909,64.872,11,850,821.00
2025-09-04 13:20:00,SIERRAS ULL,68.189,64.927,11,844,827.00
2025-09-04 13:30:00,SIERRAS ULL,67.995,64.75,11,846,836.00
2025-09-04 13:40:00,SIERRAS ULL,67.885,64.498,12,845,840.00
2025-09-04 13:50:00,SIERRAS ULL,68.01,64.604,12,843,841.00
2025-09-04 14:00:00,SIERRAS ULL,68.039,64.803,12,842,841.00
2025-09-04 14:10:00,SIERRAS ULL,66.028,64.876,12,844,839.00
2025-09-04 14:20:00,SIERRAS ULL,66.9,64.958,12,844,835.00
2025-09-04 14:30:00,SIERRAS ULL,66.553,65.257,13,848,829.00
2025-09-04 14:40:00,SIERRAS ULL,66.7,65.343,13,849,820.00
2025-09-04 14:50:00,SIERRAS ULL,66.718,65.587,13,853,810.00
2025-09-04 15:00:00,SIERRAS ULL,68.517,65.631,13,857,798.00
2025-09-04 15:10:00,SIERRAS ULL,67.552,65.371,13,860,784.00
2025-09-04 15:20:00,SIERRAS ULL,67.035,65.64,13,861,763.00
2025-09-04 15:30:00,SIERRAS ULL,67.262,65.77,13,863,745.00
2025-09-04 15:40:00,SIERRAS ULL,67.595,65.973,14,868,726.00
2025-09-04 15:50:00,SIERRAS ULL,67.597,65.953,14,873,706.00
2025-09-04 16:00:00,SIERRAS ULL,67.233,65.651,14,879,683.00
2025-09-04 16:10:00,SIERRAS ULL,66.957,65.414,14,881,659.00
2025-09-04 16:20:00,SIERRAS ULL,67.031,65.618,15,884,631.00
2025-09-04 16:30:00,SIERRAS ULL,68.073,65.63,15,883,603.00
2025-09-04 16:40:00,SIERRAS ULL,67.939,65.46,14,881,574.00
2025-09-04 16:50:00,SIERRAS ULL,69.163,65.117,15,878,545.00
2025-09-04 17:00:00,SIERRAS ULL,70.662,64.381,15,872,515.00
2025-09-04 17:10:00,SIERRAS ULL,69.109,63.649,15,864,482.00
2025-09-04 17:20:00,SIERRAS ULL,67.853,62.729,14,855,451.00
2025-09-04 17:30:00,SIERRAS ULL,66.196,61.332,14,840,417.00
2025-09-04 17:40:00,SIERRAS ULL,63.866,59.253,14,820,383.00
2025-09-04 17:50:00,SIERRAS ULL,60.048,56.464,14,796,348.00
2025-09-04 18:00:00,SIERRAS ULL,56.376,52.718,14,761,310.00
2025-09-04 18:10:00,SIERRAS ULL,49.847,46.527,14,717,271.00
2025-09-04 18:20:00,SIERRAS ULL,41.605,38.999,14,637,238.00
2025-09-04 18:30:00,SIERRAS ULL,32.487,31.008,13,538,202.00
2025-09-04 18:40:00,SIERRAS ULL,23.257,22.813,13,434,163.00
2025-09-04 18:50:00,SIERRAS ULL,13.532,14.857,13,336,126.00
2025-09-04 19:00:00,SIERRAS ULL,4.969,6.69,13,240,91.00
2025-09-04 19:10:00,SIERRAS ULL,1.423,1.116,13,156,48.00
2025-09-04 19:20:00,SIERRAS ULL,0.74,0.476,12,22,17.00
2025-09-04 19:30:00,SIERRAS ULL,0.291,0.069,12,12,10.00
2025-09-04 19:40:00,SIERRAS ULL,0.096,0,11,5,3.00
2025-09-04 19:50:00,SIERRAS ULL,0,0,11,2,3.00
2025-09-04 20:00:00,SIERRAS ULL,0.08,0.05,11,0,3.00
2025-09-04 20:10:00,SIERRAS ULL,0.002,0.001,11,0,3.00
2025-09-04 20:20:00,SIERRAS ULL,0,0,11,0,3.00
2025-09-04 20:30:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 20:40:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 20:50:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 21:00:00,SIERRAS ULL,0.08,0.05,10,0,3.00
2025-09-04 21:10:00,SIERRAS ULL,0.002,0.001,10,0,3.00
2025-09-04 21:20:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 21:30:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 21:40:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 21:50:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 22:00:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 22:10:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-04 22:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-04 22:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-04 22:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-04 22:50:00,SIERRAS ULL,0,0,8,0,3.00
2025-09-04 23:00:00,SIERRAS ULL,0,0,8,0,3.00
2025-09-04 23:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-04 23:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-04 23:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-04 23:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-04 23:50:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 00:00:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 00:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 00:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 00:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 00:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 00:50:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 01:00:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 01:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 01:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 01:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 01:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 01:50:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 02:00:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 02:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 02:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 02:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 02:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 02:50:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 03:00:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 03:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 03:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 03:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 03:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 03:50:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 04:00:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 04:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 04:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 04:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 04:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 04:50:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 05:00:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 05:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 05:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 05:30:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 05:40:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 05:50:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 06:00:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 06:10:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 06:20:00,SIERRAS ULL,0,0,9,0,3.00
2025-09-05 06:30:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-05 06:40:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-05 06:50:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-05 07:00:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-05 07:10:00,SIERRAS ULL,0,0,10,0,3.00
2025-09-05 07:20:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-05 07:30:00,SIERRAS ULL,0,0,9,1,0.00
2025-09-05 07:40:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-05 07:50:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-05 08:00:00,SIERRAS ULL,0.082,0,8,0,0.00
2025-09-05 08:10:00,SIERRAS ULL,0.372,0.071,8,1,0.00
2025-09-05 08:20:00,SIERRAS ULL,0.69,0.386,8,4,2.00
2025-09-05 08:30:00,SIERRAS ULL,1.078,0.818,8,8,5.00
2025-09-05 08:40:00,SIERRAS ULL,1.514,1.311,8,12,10.00
2025-09-05 08:50:00,SIERRAS ULL,2.184,2.016,8,18,16.00
2025-09-05 09:00:00,SIERRAS ULL,3.172,2.706,8,23,22.00
2025-09-05 09:10:00,SIERRAS ULL,3.683,3.239,8,32,31.00
2025-09-05 09:20:00,SIERRAS ULL,4.495,3.961,9,39,39.00
2025-09-05 09:30:00,SIERRAS ULL,5.216,4.533,9,45,47.00
2025-09-05 09:40:00,SIERRAS ULL,5.784,4.906,9,54,59.00
2025-09-05 09:50:00,SIERRAS ULL,6.812,5.794,9,55,68.00
2025-09-05 10:00:00,SIERRAS ULL,7.925,6.589,9,63,82.00
2025-09-05 10:10:00,SIERRAS ULL,7.932,7.412,10,73,95.00
2025-09-05 10:20:00,SIERRAS ULL,9.351,8.715,10,80,104.00
2025-09-05 10:30:00,SIERRAS ULL,10.2,10.352,10,94,123.00
2025-09-05 10:40:00,SIERRAS ULL,11.804,11.953,10,112,145.00
2025-09-05 10:50:00,SIERRAS ULL,14.342,14.204,10,129,167.00
2025-09-05 11:00:00,SIERRAS ULL,18.058,17.528,10,151,197.00
2025-09-05 11:10:00,SIERRAS ULL,20.359,19.552,11,183,232.00
2025-09-05 11:20:00,SIERRAS ULL,22.278,21.389,11,225,271.00
2025-09-05 11:30:00,SIERRAS ULL,24.295,23.633,11,249,291.00
2025-09-05 11:40:00,SIERRAS ULL,26.338,25.348,11,272,305.00
2025-09-05 11:50:00,SIERRAS ULL,28.081,27.633,12,303,337.00
2025-09-05 12:00:00,SIERRAS ULL,33.912,33.275,12,313,343.00
2025-09-05 12:10:00,SIERRAS ULL,35.531,34.168,12,385,405.00
2025-09-05 12:20:00,SIERRAS ULL,39.224,38.222,12,410,422.00
2025-09-05 12:30:00,SIERRAS ULL,42.019,42.032,12,439,439.00
2025-09-05 12:40:00,SIERRAS ULL,47.524,47.492,13,509,506.00
2025-09-05 12:50:00,SIERRAS ULL,49.754,49.445,13,548,557.00
2025-09-05 13:00:00,SIERRAS ULL,54.696,53.661,13,653,592.00
2025-09-05 13:10:00,SIERRAS ULL,60.841,59.546,13,652,636.00
2025-09-05 13:20:00,SIERRAS ULL,69.981,67.046,13,782,744.00
2025-09-05 13:30:00,SIERRAS ULL,66.856,65.226,14,912,875.00
2025-09-05 13:40:00,SIERRAS ULL,66.944,64.896,14,887,877.00
2025-09-05 13:50:00,SIERRAS ULL,67.02,64.701,14,855,855.00
2025-09-05 14:00:00,SIERRAS ULL,67.229,65.061,14,855,850.00
2025-09-05 14:10:00,SIERRAS ULL,67.116,65.236,14,854,847.00
2025-09-05 14:20:00,SIERRAS ULL,66.883,65.056,14,854,842.00
2025-09-05 14:30:00,SIERRAS ULL,66.892,65.13,14,850,836.00
2025-09-05 14:40:00,SIERRAS ULL,67.31,65.243,15,853,825.00
2025-09-05 14:50:00,SIERRAS ULL,68.645,65.485,15,859,815.00
2025-09-05 15:00:00,SIERRAS ULL,69.442,65.633,15,862,802.00
2025-09-05 15:10:00,SIERRAS ULL,69.165,65.394,15,867,788.00
2025-09-05 15:20:00,SIERRAS ULL,69.491,65.71,15,869,772.00
2025-09-05 15:30:00,SIERRAS ULL,69.837,65.839,16,873,754.00
2025-09-05 15:40:00,SIERRAS ULL,69.977,65.907,15,876,734.00
2025-09-05 15:50:00,SIERRAS ULL,69.753,65.933,16,880,712.00
2025-09-05 16:00:00,SIERRAS ULL,69.058,66.152,16,883,688.00
2025-09-05 16:10:00,SIERRAS ULL,68.042,65.849,16,886,664.00
2025-09-05 16:20:00,SIERRAS ULL,69.545,65.44,16,890,638.00
2025-09-05 16:30:00,SIERRAS ULL,71.593,65.294,16,889,608.00
2025-09-05 16:40:00,SIERRAS ULL,72.076,65.174,17,889,581.00
2025-09-05 16:50:00,SIERRAS ULL,71.996,64.702,16,885,550.00
2025-09-05 17:00:00,SIERRAS ULL,71.114,64.015,17,880,518.00
2025-09-05 17:10:00,SIERRAS ULL,69.813,63.193,16,873,485.00
2025-09-05 17:20:00,SIERRAS ULL,68.701,62.097,16,864,453.00
2025-09-05 17:30:00,SIERRAS ULL,66.401,60.304,16,849,419.00
2025-09-05 17:40:00,SIERRAS ULL,64.362,58.881,16,828,384.00
2025-09-05 17:50:00,SIERRAS ULL,62.983,56.982,16,807,350.00
2025-09-05 18:00:00,SIERRAS ULL,59.575,53.991,16,780,316.00
2025-09-05 18:10:00,SIERRAS ULL,53.095,47.678,16,746,280.00
2025-09-05 18:20:00,SIERRAS ULL,45.677,40.158,16,670,245.00
2025-09-05 18:30:00,SIERRAS ULL,37.532,32.199,16,576,209.00
2025-09-05 18:40:00,SIERRAS ULL,28.387,23.866,15,482,170.00
2025-09-05 18:50:00,SIERRAS ULL,19.283,15.661,15,386,131.00
2025-09-05 19:00:00,SIERRAS ULL,9.413,7.47,15,293,95.00
2025-09-05 19:10:00,SIERRAS ULL,1.6,1.117,14,203,50.00
2025-09-05 19:20:00,SIERRAS ULL,0.827,0.473,14,33,18.00
2025-09-05 19:30:00,SIERRAS ULL,0.343,0.075,13,13,10.00
2025-09-05 19:40:00,SIERRAS ULL,0.127,0,13,6,3.00
2025-09-05 19:50:00,SIERRAS ULL,0.009,0,13,2,0.00
2025-09-05 20:00:00,SIERRAS ULL,0.09,0.08,12,0,0.00
2025-09-05 20:10:00,SIERRAS ULL,0.002,0.002,12,0,0.00
2025-09-05 20:20:00,SIERRAS ULL,0,0,12,0,0.00
2025-09-05 20:30:00,SIERRAS ULL,0,0,12,0,0.00
2025-09-05 20:40:00,SIERRAS ULL,0,0,12,0,0.00
2025-09-05 20:50:00,SIERRAS ULL,0,0,14,616,591.00
2025-09-05 21:00:00,SIERRAS ULL,0.09,0.08,11,92,0.00
2025-09-05 21:10:00,SIERRAS ULL,0.002,0.002,11,0,0.00
2025-09-05 21:20:00,SIERRAS ULL,0,0,11,0,0.00
2025-09-05 21:30:00,SIERRAS ULL,0,0,11,0,0.00
2025-09-05 21:40:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-05 21:50:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-05 22:00:00,SIERRAS ULL,0,0,10,0,0.00
2025-09-05 22:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 22:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 22:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 22:40:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 22:50:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 23:00:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 23:10:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 23:20:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 23:30:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 23:40:00,SIERRAS ULL,0,0,9,0,0.00
2025-09-05 23:50:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 00:00:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 00:10:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 00:20:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 00:30:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 00:40:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 00:50:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 01:00:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 01:10:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 01:20:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 01:30:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 01:40:00,SIERRAS ULL,0,0,8,0,0.00
2025-09-06 01:50:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 02:00:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 02:10:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 02:20:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 02:30:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 02:40:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 02:50:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 03:00:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 03:10:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 03:20:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 03:30:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 03:40:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 03:50:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 04:00:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 04:10:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 04:20:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 04:30:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 04:40:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 04:50:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 05:00:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 05:10:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 05:20:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 05:30:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 05:40:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 05:50:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 06:00:00,SIERRAS ULL,0,0,5,0,0.00
2025-09-06 06:10:00,SIERRAS ULL,0,0,5,0,0.00
2025-09-06 06:20:00,SIERRAS ULL,0,0,5,0,0.00
2025-09-06 06:30:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 06:40:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 06:50:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 07:00:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 07:10:00,SIERRAS ULL,0,0,7,0,0.00
2025-09-06 07:20:00,SIERRAS ULL,0,0,6,0,0.00
2025-09-06 07:30:00,SIERRAS ULL,0,0,5,1,1.00
2025-09-06 07:40:00,SIERRAS ULL,0.045,0,5,1,1.00
2025-09-06 07:50:00,SIERRAS ULL,0.348,0.055,5,1,1.00
2025-09-06 08:00:00,SIERRAS ULL,0.832,0.479,5,3,2.00
2025-09-06 08:10:00,SIERRAS ULL,1.387,0.95,5,7,6.00
2025-09-06 08:20:00,SIERRAS ULL,2.097,1.608,6,14,12.00
2025-09-06 08:30:00,SIERRAS ULL,7.085,6.857,6,20,18.00
